epoch,lr,train_loss,train_acc,test_loss,test_acc,best_acc,seconds
66,0.0032833269540614176,1.0754382839569678,61.63461538461539,0.2585573246955872,96.37000008583068,96.37000008583068,92.13379859924316
67,0.003116886723760216,1.0896419360087468,60.286458333333336,0.27066545782089235,96.29000007629395,96.37000008583068,92.17163228988647
68,0.002953296712576524,1.0553587186030853,60.95753205128205,0.2947290403366089,96.59000007629395,96.59000007629395,92.12286376953125
69,0.002792718364100914,1.0721419476545775,61.68469551282051,0.2793070662021637,96.3599999332428,96.59000007629395,92.07291078567505
70,0.0026353101497764786,1.0340627595400198,60.989583333333336,0.26948189344406126,96.4500000667572,96.59000007629395,92.09591460227966
71,0.0024812274125066243,1.076294452868975,59.97996794871795,0.2605564012527466,96.63999993324279,96.63999993324279,92.14130425453186
72,0.0023306222133504073,1.068253720418001,65.38261217948718,0.28951869826316834,96.36000008583069,96.63999993324279,92.11451315879822
73,0.0021836431814566053,1.0463989312832171,58.53966346153846,0.2528364432811737,96.6300000667572,96.63999993324279,92.18134903907776
74,0.002040435367384708,1.0363240274099204,65.69110576923077,0.24552433187961578,96.6700000858307,96.6700000858307,92.16347765922546
75,0.0019011400999575112,1.074759589861601,62.25961538461539,0.2880855794906616,96.8700000667572,96.8700000667572,92.07430744171143
76,0.001765894846786648,1.0565090339917402,60.578926282051285,0.2878045395374298,96.7700000667572,96.8700000667572,92.30183410644531
77,0.0016348330786086392,1.017724526234162,61.55448717948718,0.2438084115743637,96.7399999332428,96.8700000667572,92.2897355556488
78,0.0015080841375653949,1.0211660287319086,62.81850961538461,0.24356792595386506,96.8400000858307,96.8700000667572,92.20299029350281
79,0.0013857731095591442,1.034744092134329,64.21474358974359,0.24667802822589874,96.82000008583069,96.8700000667572,92.25174522399902
80,0.001268020700807736,1.076454551403339,62.17347756410256,0.24300847458839417,96.9000000667572,96.9000000667572,92.14282870292664
81,0.0011549431187221908,1.0365311711262435,66.11177884615384,0.253743714427948,97.0200000667572,97.0200000667572,92.12712216377258
82,0.0010466519572240012,1.023729852682505,64.9979967948718,0.2679952408313751,96.9800000667572,97.0200000667572,92.06338620185852
83,0.000943254086615421,1.02987332206506,63.38741987179487,0.2593640385627747,97.10000008583069,97.10000008583069,92.19155836105347
84,0.0008448515481113586,1.0360774118166702,63.772035256410255,0.24153986053466797,96.97000008583069,97.10000008583069,92.15726518630981
85,0.0007515414531370392,1.0417474815478691,65.5488782051282,0.22853308625221253,97.0900000858307,97.10000008583069,92.17359519004822
86,0.0006634158874907352,1.0286930470894544,67.13741987179488,0.2435626977443695,96.97000007629394,97.10000008583069,92.16584062576294
87,0.000580561820466214,0.9916484889311669,65.76121794871794,0.29581241636276245,97.05000007629394,97.10000008583069,92.08875322341919
88,0.0005030610190245331,1.0257855925804529,63.60376602564103,0.26041495413780213,97.01000007629395,97.10000008583069,92.10835289955139
89,0.00043098996709993323,1.0270109739059057,67.13141025641026,0.23126040716171264,97.15000008583068,97.15000008583068,92.16844654083252
90,0.00036441979011941846,1.004630484794959,63.34735576923077,0.26532657361030576,97.05000008583069,97.15000008583068,92.20954942703247
91,0.00030341618481055465,1.0412945507428586,69.00440705128206,0.2807981469154358,97.12000008583068,97.15000008583068,92.12334942817688
92,0.00024803935436672637,1.0231267776244726,63.60376602564103,0.24517667651176453,97.12000008583068,97.15000008583068,92.09114027023315
93,0.0001983439490338567,1.03338576738651,65.91346153846153,0.2558982286453247,97.21000007629395,97.21000007629395,92.09120798110962
94,0.00015437901217720915,1.0018465642745678,63.92227564102564,0.25261983904838564,97.2000000667572,97.21000007629395,91.98272466659546
95,0.0001161879318815118,1.0094069462556106,65.55689102564102,0.2686518605709076,97.21000007629395,97.21000007629395,92.23983359336853
96,8.380839813214973e-05,1.0515077688755132,63.89022435897436,0.2547494029045105,97.30000008583069,97.30000008583069,92.12674975395203
97,5.72723656197058e-05,1.0217434739455198,64.11258012820512,0.26434795451164245,97.23000008583068,97.30000008583069,92.22518301010132
98,3.6606022204535426e-05,1.011039566535216,63.571714743589745,0.22135234067440032,97.27000008583069,97.30000008583069,92.15992045402527
99,2.1829763072512005e-05,1.0419714074868422,65.13221153846153,0.2733562318325043,97.1700000858307,97.30000008583069,92.2101891040802
100,1.2958170607439058e-05,1.011868172731155,63.22716346153846,0.2618580955982208,97.25000008583069,97.30000008583069,92.21661400794983
